ETBL_ID,ETBL_NOM_FR,ETBL_NOM_EN,ETBL_DESC_FR,ETBL_DESC_EN,ETBL_RESERVABLE
246777773,Observatoire astronomique et de l'Astroblème de Charlevoix,Observatoire astronomique et de l'Astroblème de Charlevoix,"Activités de jour : fascinante visite guidée du centre de découverte expliquant l¿origine météoritique de Charlevoix. Excursions guidées de découverte de la géologie. En soirée, un animateur scientifique vous fera découvrir les mystères du ciel étoilé au moyen de présentations multimédias et d¿observation à travers le télescope par beau temps!","Day activities: a fascinating guided tour of the discovery center on the meteoritic origins of Charlevoix. Also, guided geological field trips. In the evening, a scientific guide will introduce you to the mysteries of the starry sky thanks to a multimedia presentation combined with observation through our telescope, if weather permits! <span lang=""en""><br /></span>",0
246887482,Vignoble du Mitan,Vignoble du Mitan,"Situé à moins d'un kilomètre de la fameuse route du Mitan, ce vignoble - fondé en 1998 sur la terre familiale et datant de la fin du XVIIe siècle - vous offre plusieurs produits issus de plants de vigne de différents cépages, dans un environnement où règnent tranquillité et détente.","Located less than a kilometre (under half a mile) from the famed Route du Mitan, this vineyard-founded in 1998 on family land dating back to the late 17th century-offers you numerous products created from the fruits of the different vine varieties, all in a peaceful and relaxing setting.",0
247348210,Centre de massothérapie Sylvie Godbout,Centre de massothérapie Sylvie Godbout,"Ce centre a pour mission d'offrir à sa clientèle une expérience mémorable, en toute intimité, dans un site exceptionnel et unique au Québec. Profitez d'un service professionnel et personalisé.","At this spa and relaxation centre, the focus is always on providing clients an unforgettable experience in a cozy, enchanting setting like no other in Québec. <span lang=""en"">Enjoy a professional and personalized service.</span>",0
247361728,Chiens Traîneaux Petite-Nation,Chiens Traîneaux Petite-Nation,Venez vivre une expérience unique! Cette entreprise a pour mission de permettre à tous de vivre une expérience de plein air inoubliable dans le respect des chiens et de la nature. Vous avez la possibilité de conduire votre propre attelage ou d¿être conduit par un des guides.,"A unique experience awaits you! Demonstrating a respectful approach to its dogs and to nature, this company strives to offer everyone an unforgettable outdoor adventure. Drive your own team or take a ride with a guide.",0
247367193,Aventure Pattes blanches,Aventure Pattes blanches,"Vivez une expérience hors de l'ordinaire à seulement 10 minutes de Matane, en Gaspésie. Faites une randonnée en traîneau à chiens sur un sentier magnifique de 11 km avec vue sur la mer, passant au pied des éoliennes. Vous tomberez en amour avec les chiens et le magnifique paysage de Saint-Ulric!","Enjoy a truly special experience only 10 minutes from Matane, in the Gaspésie region. Go for a dogsled ride on a beautiful 11-km-long (6.8-mi.) trail with a view of the St. Lawrence River, passing by the wind turbines. You¿ll love the dogs and Saint-Ulric¿s magnificent scenery!",0
247560303,Garage de la culture,Garage de la culture,"Lieu de transmission de la culture où, chaque été, de juin à octobre, des expositions sont présentées. Des artisans locaux viennent sur place vous démontrer leur savoir-faire. Des artistes vous feront également découvrir leurs talents dans le cadre de spectacles « 5 à 7 ».","Cultural centre open June through October where you can peruse exhibitions, watch demos by local craftspeople and attend fun, cocktail-hour shows where artists put their talents on display.",0
247595215,La Route des vins de la Montérégie,The Montérégie Wine Route,"Amateur de vins, partez à la découverte de ce parcours enrichissant. La région dispose d¿une des offres les plus importantes au Québec en matière de vignobles, et les vignerons de la Montérégie seront heureux de partager avec vous le fruit de leur passion.","Wine lovers, discover the Montérégie Wine Route. The region boasts one of the most important vineyard offerings in Québec and the Montérégie region¿s winemakers will be happy to share the fruits of their passion with you.",0
248220495,Croisière La balade des feux d'artifice,The Fireworks Tour Cruise,"Soyez aux premières loges pour assister à un spectacle époustouflant! Après une croisière inoubliable, vos invités et vous finirez votre soirée à bord du bateau, d¿où vous pourrez regarder le spectacle son et lumière de « L¿International des Feux Loto-Québec ».","Enjoy front-row seats for this thrilling event! After an unforgettable cruise, stay aboard for an evening of entertainment, taking in the International des Feux Loto-Québec sound and light show from the water!",0
248276816,Au coeur de mon verger,Au coeur de mon verger,"Magnifique verger, situé sur la Covey Hill à Havelock. Autocueillette de plusieurs variétés de pommes, pour votre plus grand plaisir. Pique-niquez sur la terrasse en y dégustant un délicieux dessert maison.","Get in touch with nature at this beautiful orchard gracing Havelock's Covey Hill. Enjoy a fun filled day of apple picking with several varieties up for grabs, or have a picnic on the patio and try some sweet homemade treats!",0
249431382,Noël au Marché de la gare de Sherbrooke,Noël au Marché de la gare de Sherbrooke,"Ce marché de Noël vous propose une expérience humaine pour le temps des fêtes, le tout dans une ambiance festive au coeur de Sherbrooke! Pour dénicher un cadeau fabriqué par des artisans d¿ici, préparer votre repas des fêtes ou vous amuser en famille, découvrez cet incontournable sherbrookois.","This Christmas market offers a human experience for the holiday season, all in a festive atmosphere in the heart of Sherbrooke! A must-see event where you can find a gift handmade by local artisans, prepare your holiday meal or have fun with your family. ",0
249464392,Marché de Noël allemand de Québec,German Christmas market - Old Québec,"Ce village de Noël comprend 80 kiosques en bois assemblés dans le style traditionnel européen et offre une grande variété de produits : vin chaud, pain d¿épice, nourriture, artisanat et produits importés et du terroir. Chalet pour enfants, aire de restauration dans un grand chalet alpin et bar extérieur. Activités et animation gratuites !","Christmas village made up of 80 European-style wooden kiosks. Features a wide selection of products: mulled wine, gingerbread, food, handicrafts, imported items and local products. Lots of free shows and events on site. Children's playground, outdoor bar, and a big heated alpine chalet.",0
249551495,Spa santé L'Antalgie,Spa santé L'Antalgie,,,0
249962381,Ferme Guyon,Ferme Guyon,"La visite de cette ferme est une expérience unique. Les visiteurs peuvent y acheter des produits frais, trouver des plantes pour leur aménagement paysager, s¿arrêter manger, se familiariser avec le monde de l¿agriculture et admirer plus de 400 papillons, tels que le monarque et le papillon bleu « Morpho ».","Ready for something different? Here you can buy fresh produce, find plants for your garden, enjoy a bite to eat, learn about farming and admire over 400 butterflies, including the monarch and the magnificent blue Morpho.",0
250065891,Clos Lambert,Clos Lambert,"Vignoble à thématique médiévale. Tour et chai d¿inspiration médiévale. Parcelles sans pesticide ni engrais chimiques. Salle de dégustation et de réunion. Salle d¿exposition pour artistes. Spécialités : mousseux traditionnel, vins de table blanc et rouge, vins de type médiéval (doux et épicés). Visites commentées (groupes seulement).","Medieval-themed vineyard. Visitors can tour the cellars and vines, which are grown free of pesticides and chemical fertilizers. Tasting and meeting rooms available for events. Gallery space for artists. Specialties: bottle-fermented natural sparkling wines, white and red wines and medieval-style wines (sweet and spicy). Guided tours (groups only).",0
250840694,Art Académie,Art Académie,"Centre combinant les vocations de galerie d'art et de boutique de cadeaux. Parmi les produits offerts sur place, on trouve des vitraux, de la poterie, de la mosaïque, des bijoux, des articles issus de la fusion du verre, ainsi que des meubles décoratifs, uniques et exclusifs. Cours et ateliers d'art sur demande.","This centre serves as both an art gallery and gift shop. You'll enjoy browsing among the different products on offer, such as stained-glass pieces, pottery, mosaics, jewellery and fused-glass objects, not to mention unique and exclusive decorative furnishings. Art classes and workshops on request.",0
250930357,La Mésangerie,La Mésangerie,"Odette Lapointe est une artiste autodidacte et amante de la nature qui aime exprimer son grand intérêt pour l'ornithologie. Utilisant des matériaux de récupération, elle a développé et raffiné une technique originale en s'inspirant du grain du bois, afin de créer des effets subtils et propres à chaque pièce.","Odette Lapointe is a self-taught artist and nature lover with a great interest in ornithology. Using recycled materials, she has developed and refined an original technique inspired from wood grain, to create subtle and original effects for each of her pieces.",0
